1.00011,1685,1490,inf
2.00043,3263,2652,inf
3.00062,4864,3176,140.728
4.00105,6442,3975,140.728
5.00124,8010,4663,139.496
6.00156,9507,5290,139.492
7.00164,11004,5913,139.492
8.00194,12554,6510,139.492
9.00245,14010,7022,139.492
10.0029,15550,7526,139.492
11.0036,17111,7937,139.492
12.0038,18646,7695,119.609
13.0044,20220,8110,119.609
14.0047,21794,7924,105.924
15.0055,23361,8282,105.924
16.0059,24934,8641,105.923
17.0063,26515,8983,105.923
18.0065,28106,9255,105.26
19.0068,29696,9527,104.631
20.0069,31262,9831,104.631
21.0075,32847,10122,104.631
22.0077,34409,10267,103.784
23.0079,35959,10458,103.099
24.0083,37511,9691,88.0728
25.0086,39110,9928,88.0728
26.0092,40715,10137,88.0728
27.0096,42352,10394,88.0728
28.01,43924,10599,88.0728
29.0108,45525,10831,88.0728
30.0115,47136,11081,88.0728
31.0117,48744,11289,88.0728
32.0119,50355,11487,88.0728
33.0121,51883,11708,88.0728
34.0124,53410,11925,88.0728
35.0131,55008,12108,88.0728
36.014,56571,12302,88.0728
37.0147,58142,12486,88.0728
38.015,59719,12655,88.0728
39.0155,61269,12889,88.0728
40.0162,62774,12147,78.8199
41.0168,64352,12331,78.8199
42.0172,65895,12483,78.6598
43.0179,67468,12639,78.6598
44.018,69053,12629,77.1134
45.0183,70645,12729,77.1134
46.0187,72232,12876,77.1134
47.0193,73841,12988,77.1134
48.0195,75431,13093,77.1134
49.0197,77037,13208,77.1134
50.0199,78589,13326,77.1134
51.0202,80171,13440,77.1134
52.0209,81764,13545,77.1134
53.0212,83349,13658,77.1134
54.0217,84895,13768,77.1134
55.0223,86472,13869,77.1134
56.0225,88029,14016,77.1134
57.0228,89587,14158,77.1134
58.0234,91143,14271,77.1134
59.0239,92699,14127,75.1724
60.0241,94263,14160,74.9766
61.0244,95833,14112,74.0836
62.0246,97405,14166,73.8774
63.0248,98986,14262,73.8774
64.0253,100564,14377,73.8774
65.0255,102130,14467,73.8774
66.0261,103717,14515,73.8774
67.0264,105310,14593,73.8774
68.0272,106895,14658,73.8774
69.0274,108481,14735,73.8774
70.028,110038,14610,72.8317
71.0282,111630,14670,72.8315
72.0283,113235,14718,72.8315
73.0284,114825,14737,72.3773
74.0287,116436,14835,72.3759
75.0294,118053,14893,72.3755
76.0301,119667,14931,72.3755
77.0304,121183,15003,72.3755
78.0308,122738,15071,72.3755
79.0309,124324,15125,72.3755
80.0312,125908,15184,72.3755
81.0316,127505,15237,72.3754
82.0319,129083,15180,71.7865
83.0324,130669,15227,71.7865
84.0328,132218,15289,71.7865
85.033,133803,15342,71.7865
86.0332,135371,15379,71.7865
87.0339,136919,15358,71.4442
88.0344,138451,15408,71.4442
89.0354,140037,15458,71.4442
