1.00032,1942,1174,143.968
2.00057,3746,372,143.968
3.00075,5617,1493,143.968
4.00094,7371,3247,143.968
5.00122,9046,4922,143.968
6.00135,10893,729,143.968
7.00159,12763,75,143.968
8.00212,14609,1920,143.968
9.00301,16345,3656,143.968
10.0031,18126,762,143.968
11.0032,19973,20,118.193
12.0035,21832,1878,118.193
13.0045,23729,923,118.193
14.0048,25565,323,118.193
15.0053,27509,1320,118.193
16.0056,29269,3080,118.193
17.0059,31081,1024,118.193
18.0064,32855,2798,118.193
19.0068,34555,4497,118.193
20.007,36179,6120,118.193
21.0077,38110,1001,118.193
22.0081,39895,2786,118.193
23.0083,41638,104,118.193
24.0087,43513,1698,118.193
25.0093,45301,230,118.193
26.0096,47194,1397,118.193
27.0099,48970,3171,118.193
28.01,50883,78,118.193
29.0105,52817,1154,118.193
30.0111,54664,1600,118.193
31.0116,56490,683,112.181
32.0117,58249,2442,112.181
33.012,60123,720,112.181
34.0128,61896,2493,112.181
35.0133,63630,4227,112.181
36.0137,65596,60,112.181
37.0138,67583,600,112.181
38.0144,69589,424,112.181
39.0147,71610,204,112.181
40.0149,73501,408,112.181
41.0151,75301,2208,112.181
42.0152,77183,192,112.181
43.0155,79139,101,112.181
44.0158,80985,1947,112.181
45.0161,82846,1503,112.181
46.0165,84609,3266,112.181
47.0168,86445,38,112.181
48.0173,88376,1183,112.181
49.0183,90144,2951,112.181
50.0184,92014,1163,112.181
51.0189,93911,249,112.181
52.0191,95813,95,110.323
53.0196,97705,251,110.323
54.0201,99654,136,110.323
55.0202,101675,361,110.323
56.0209,103532,1692,110.323
57.0215,105459,958,110.323
58.0221,107219,2717,110.323
59.0225,108915,4413,110.323
60.023,110710,371,110.323
61.0234,112694,258,110.323
62.0237,114621,233,110.323
63.0239,116573,1098,106.302
64.0242,118441,1236,106.302
65.0245,120395,229,106.302
66.0248,122255,1752,106.302
67.0251,124094,155,106.302
68.0257,126028,1309,106.302
69.0261,128077,403,106.302
70.0263,129939,1833,106.302
71.0264,131809,295,106.302
72.0267,133730,788,106.302
73.0268,135582,841,106.302
74.0272,137545,358,106.302
75.0276,139429,181,106.302
76.028,141245,1997,106.302
77.0287,143065,1147,106.302
78.0291,144948,175,106.302
79.0293,146833,250,106.302
80.0296,148651,2068,106.302
81.0299,150539,1069,106.302
82.0302,152298,2828,106.302
83.0304,153992,4521,106.302
84.0309,155729,482,106.302
85.0314,157646,1514,106.302
86.0316,159496,922,106.302
87.0321,161281,2707,106.302
88.0325,163182,152,106.302
89.0331,165053,1776,106.302
90.0339,166802,3525,106.302
91.0342,168496,5219,106.302
92.0346,170293,988,106.302
93.0347,172116,639,106.302
94.0353,173902,2424,106.302
95.0356,175729,898,106.302
96.0358,177586,1462,106.302
97.0364,179336,3211,106.302
98.0365,181007,4881,106.302
99.0369,182940,515,106.302
100.037,184770,445,106.302
101.038,186686,394,106.302
102.038,188660,211,106.302
103.038,190583,1257,106.302
104.039,192405,575,106.302
105.039,194336,40,106.302
106.039,196349,289,106.302
107.04,198306,292,106.302
108.04,200234,200,106.302
109.041,202145,1406,106.302
110.041,203893,3154,106.302
111.042,205604,4865,106.302
112.042,207285,80,106.302
113.042,209306,224,106.302
114.043,211222,409,106.302
115.043,213171,385,106.302
116.043,215088,684,106.302
117.044,216973,175,106.302
118.044,218933,1006,106.302
119.044,220860,891,106.302
120.045,222766,225,106.302
121.045,224699,1043,106.302
122.046,226468,2812,106.302
123.046,228265,352,106.302
124.047,230284,130,106.302
125.047,232249,897,106.302
126.048,234030,2678,106.302
127.048,235813,228,106.302
128.048,237647,2062,106.302
129.049,239499,993,106.302
130.049,241367,1736,106.302
