1.00017,2016,24,163.689
2.00073,3919,1408,120.895
3.00081,5907,295,120.895
4.00132,7758,2146,120.895
5.00146,9707,359,101.792
6.00205,11714,134,101.792
7.00261,13651,1050,101.792
8.00298,15654,16,101.792
9.00354,17698,184,101.792
10.0042,19568,1717,101.792
11.0045,21379,463,101.792
12.0046,23188,2272,101.792
13.0053,25037,1630,101.792
14.0057,26926,326,101.792
15.0059,28771,112,101.792
16.006,30741,795,101.792
17.0062,32612,1443,101.792
18.0068,34361,3191,101.792
19.0076,36061,4891,101.792
20.008,37721,6551,101.792
21.0083,39611,1445,101.792
22.0087,41370,3204,101.792
23.0088,43268,581,101.792
24.0092,45225,172,101.792
25.0096,47153,1385,101.792
26.0102,49073,1200,101.792
27.0104,50852,2978,101.792
28.0109,52531,4657,101.792
29.0115,54466,700,101.792
30.012,56320,1367,101.792
31.0123,58068,3114,101.792
32.0128,59754,4800,101.792
33.0132,61605,1752,101.792
34.0138,63519,1501,101.792
35.0139,65331,380,101.792
36.0141,67156,2205,101.792
37.0145,68978,1152,101.792
38.0148,70926,742,101.792
39.0153,72889,175,101.792
40.0156,74785,1675,101.792
41.016,76525,3415,101.792
42.0165,78319,109,101.792
43.0172,80356,252,101.792
44.0174,82242,7,101.792
45.0177,84137,1902,101.792
46.0181,86003,413,101.792
47.0182,87980,129,101.792
48.0184,89931,1302,101.792
49.0186,91773,724,101.792
50.0192,93652,197,101.792
51.0199,95564,806,101.792
52.0205,97331,2573,101.792
53.0207,99023,4265,101.792
54.0209,100690,5932,101.792
55.0213,102519,1615,101.792
56.0216,104272,3368,101.792
57.0219,105970,5066,101.792
58.0219,107694,392,101.792
59.0223,109506,56,101.792
60.0226,111507,987,101.792
61.0231,113383,864,101.792
62.0233,115263,785,101.792
63.0235,117206,172,101.792
64.0238,119140,246,100.468
65.0242,121022,6,100.468
66.0244,123048,343,100.468
67.0247,125046,59,100.468
68.0254,126982,1081,100.468
69.0259,128851,121,100.468
70.0266,130844,542,100.468
71.0268,132656,2354,100.468
72.027,134518,858,100.468
73.0274,136297,2636,100.468
74.0277,138155,75,100.468
75.0281,140063,343,100.468
76.0287,141982,554,100.468
77.029,143874,1773,100.468
78.0292,145641,3538,100.468
79.0299,147362,5259,100.468
80.0302,149104,62,100.468
81.0307,150964,1922,100.468
82.0312,152830,467,100.468
83.0319,154621,2257,100.468
84.0324,156424,313,100.468
85.0326,158365,1106,100.468
86.0329,160137,2878,100.468
87.0333,162104,508,100.468
88.0338,163941,1237,100.468
89.0343,165895,890,100.468
90.0349,167682,2677,100.468
91.0353,169634,849,100.468
92.036,171475,580,100.468
93.0365,173298,2403,100.468
94.0373,175050,4155,100.468
95.038,176877,1191,100.468
96.0383,178857,532,100.468
97.0385,180738,1743,100.468
98.0387,182585,50,100.468
99.0392,184537,1272,100.468
100.04,186320,3055,100.468
101.04,188212,353,100.468
102.04,190138,1020,100.468
103.041,192098,1262,100.468
104.041,193864,3028,100.468
105.042,195576,4740,100.468
106.042,197407,1316,100.468
107.042,199143,3052,100.468
108.042,201008,484,100.468
109.043,202896,1152,100.468
110.043,204906,772,100.468
111.044,206699,2565,100.468
112.045,208553,115,100.468
113.045,210476,928,100.468
114.045,212376,929,100.468
115.045,214259,127,100.468
116.046,216225,997,100.468
117.046,218112,374,100.468
118.046,220041,1420,100.468
119.047,221797,3175,100.468
120.047,223639,1372,100.468
121.048,225394,3127,100.468
122.048,227083,4816,100.468
123.048,228934,468,100.468
124.049,230761,19,100.468
125.05,232698,886,100.468
126.05,234491,2679,100.468
127.05,236356,837,100.468
128.051,238167,111,100.468
129.051,240116,862,100.468
130.051,242066,167,100.468
131.052,243953,650,100.468
132.052,245952,411,100.468
133.052,247850,256,100.468
134.053,249881,548,100.468
135.053,251687,197,100.468
136.053,253532,2042,100.468
137.054,255284,3794,100.468
138.054,257100,962,100.468
139.054,258898,25,100.468
140.055,260884,30,100.468
141.055,262779,1923,100.468
142.055,264733,563,100.468
143.056,266606,1406,100.468
144.056,268572,657,100.468
145.056,270569,231,100.468
146.056,272516,338,100.468
147.057,274544,82,100.468
148.057,276436,1721,100.468
149.058,278161,3445,100.468
150.058,280065,125,100.468
151.058,282011,920,100.468
152.059,283860,1169,100.468
153.059,285652,2961,100.468
154.06,287516,1646,100.468
155.06,289472,917,100.468
156.06,291249,2694,100.468
157.061,292950,4395,100.468
158.061,294607,6052,100.468
159.062,296234,7679,100.468
160.062,298068,798,100.468
161.062,299950,1200,100.468
162.062,301732,2981,100.468
163.062,303585,69,100.468
164.063,305522,220,100.468
165.063,307410,1754,100.468
166.064,309152,3496,100.468
167.064,310816,5160,100.468
168.064,312689,373,100.468
169.065,314552,1618,100.468
170.065,316291,3357,100.468
171.065,318155,1017,100.468
172.066,320093,698,100.468
173.066,321864,2469,100.468
174.066,323770,463,100.468
175.067,325580,2273,100.468
176.067,327306,3999,100.468
177.068,329182,1202,86.7981
178.068,330947,2967,86.7981
179.068,332718,511,86.7981
180.069,334573,1508,86.7981
181.069,336443,333,86.7981
182.07,338253,2143,86.7981
183.07,340082,200,86.7981
184.071,341964,521,86.7981
185.071,343853,63,86.7981
186.072,345762,1541,86.7981
187.072,347629,219,86.7981
188.072,349536,325,86.7981
189.073,351463,1218,86.7981
190.073,353321,1345,86.7981
191.073,355195,1112,86.7981
192.074,356950,2867,86.7981
193.074,358793,88,86.7981
194.074,360803,392,86.7981
195.075,362747,490,86.7981
196.075,364750,112,86.7981
197.075,366737,747,86.7981
198.076,368645,508,86.7981
199.076,370451,2314,86.7981
200.076,372164,4027,86.7981
201.077,373829,5692,86.7981
202.077,375651,1429,86.7981
203.077,377391,3169,86.7981
204.078,379366,595,86.7981
205.078,381344,360,86.7981
206.078,383266,157,86.7981
207.078,385126,1482,86.7981
208.079,386883,3239,86.7981
209.079,388564,4919,86.7981
210.08,390198,6553,86.7981
211.08,391998,192,86.7981
212.08,393819,2013,86.7981
213.081,395566,3759,86.7981
214.081,397254,5447,86.7981
215.081,399173,35,86.7981
216.081,401093,135,86.7981
217.082,402971,1651,86.7981
218.082,404885,1041,86.7981
219.083,406851,601,86.7981
220.083,408764,1227,86.7981
221.084,410530,2993,86.7981
222.085,412247,4710,86.7981
223.085,414212,594,86.7981
224.085,416024,72,86.7981
225.086,417924,1569,86.7981
226.086,419766,1040,86.7981
227.086,421729,1164,86.7981
228.086,423590,174,86.7981
229.087,425576,118,86.7981
230.087,427616,182,86.7981
231.088,429502,1561,86.7981
232.088,431280,99,86.7981
233.088,433262,269,86.7981
234.088,435247,187,86.7981
235.089,437218,686,86.7981
236.089,439114,1547,86.7981
237.089,440963,873,86.7981
238.089,442947,665,86.7981
239.09,444727,28,86.7981
240.09,446632,1,86.7981
241.09,448681,386,86.7981
242.091,450576,1102,86.7981
243.091,452356,2881,86.7981
244.092,454147,432,86.7981
245.092,456027,817,86.7981
246.093,457892,1240,86.7981
247.093,459665,3013,86.7981
248.093,461389,135,86.7981
249.094,463388,23,86.7981
250.094,465339,12,86.7981
251.094,467324,250,86.7981
