1.0001,1795,1473,237.332
2.00089,3320,2517,233.681
3.00134,4988,3017,157.086
4.00162,6669,3857,157.086
5.00227,8325,4579,157.086
6.00279,9965,5239,157.086
7.0036,11590,5838,157.086
8.0039,13223,6386,157.086
9.00428,14888,6893,157.086
10.0044,16524,7360,157.086
11.0045,18146,7758,157.086
12.0055,19803,8130,157.086
13.0056,21444,8505,157.086
14.0061,23113,8877,157.086
15.0065,24747,9262,157.086
16.0074,26400,9619,157.086
17.0083,28040,9938,157.086
18.0089,29672,10268,157.086
19.0094,31326,10559,157.086
20.0097,32962,10534,153.319
21.0099,34588,10790,153.319
22.01,36266,11066,153.319
23.0104,37925,11343,153.319
24.0107,39575,11588,152.334
25.0113,41242,10742,137.645
26.0119,42922,10948,137.171
27.0128,44617,11191,137.171
28.0133,46291,11322,135.266
29.0137,47954,11200,129.476
30.0144,49633,11462,129.476
31.0147,51295,11737,129.476
32.015,52935,11955,129.476
33.0151,54584,12199,129.476
34.0153,56253,11995,124.282
35.0161,57939,12255,124.282
36.0167,59591,12295,121.525
37.0171,61274,12153,116.841
38.0177,62957,12343,116.841
39.018,64626,12583,116.841
40.0184,66289,12780,116.841
41.0189,67963,12225,108.062
42.0194,69646,12400,108.062
43.0199,71331,12555,108.062
44.0201,72987,12694,108.062
45.0202,74686,12762,107.553
46.0204,76381,12906,107.553
47.0209,78048,13020,107.553
48.0214,79708,13143,107.553
49.0217,81376,13242,107.553
50.0219,83063,13361,107.553
51.0225,84758,13446,107.553
52.0226,86431,13548,107.474
53.0228,88111,13642,107.474
54.0229,89809,13720,107.474
55.0232,91514,13819,107.474
56.0237,93189,13922,107.474
57.024,94876,14062,107.474
58.0247,96559,14157,107.474
59.0249,98249,14233,107.474
60.0253,99924,14346,107.474
61.026,101591,14442,107.474
62.0262,103256,14549,107.474
63.0264,104906,14659,107.474
64.0271,106581,14573,105.811
65.0275,108250,14674,105.811
66.0276,109951,14784,105.811
67.0277,111645,14900,105.811
68.0279,113335,14981,105.811
69.0282,115010,15095,105.811
70.0284,116685,15182,105.811
