1.00005,1915,110,212.044
2.00063,3813,1010,168.778
3.00101,5681,211,168.778
4.0014,7542,1806,168.778
5.00173,9309,252,168.778
6.00265,11232,982,104.746
7.00323,13074,619,104.746
8.00362,14873,2417,104.746
9.00389,16700,1035,104.746
10.0041,18469,2804,104.746
11.0047,20193,4528,104.746
12.0051,21826,6161,104.746
13.0053,23604,392,92.8743
14.0057,25539,151,92.8743
15.0059,27418,1268,92.8743
16.0062,29372,424,92.8743
17.0065,31232,1787,92.8743
18.0067,33165,177,92.8743
19.0072,35008,2020,92.8743
20.0076,36910,331,92.8743
21.0077,38762,590,92.8743
22.0082,40559,2387,92.8743
23.0087,42279,4106,92.8743
24.0094,44122,1754,92.8743
25.0097,45935,816,92.8743
26.0102,47681,2561,92.8743
27.0106,49347,4226,92.8743
28.0111,51087,547,92.8743
29.0118,52960,480,92.8743
30.0123,54804,947,92.8743
31.0128,56595,106,92.8743
32.0131,58481,1655,92.8743
33.0136,60357,266,92.8743
34.0138,62280,1231,92.8743
35.0146,64138,1119,92.8743
36.0152,65864,2845,92.8743
37.0157,67614,1033,92.8743
38.0164,69303,2722,92.8743
39.0169,71055,117,92.8743
40.0173,73034,558,92.8743
41.0175,74848,901,92.8743
42.0179,76549,2602,92.8743
43.0182,78182,4235,92.8743
44.0188,79738,5791,92.8743
45.0194,81318,107,92.8743
46.0199,83234,884,92.8743
47.0203,85063,1398,92.8743
48.0207,86794,3129,92.8743
49.0212,88487,4820,92.8743
50.0214,90119,6451,92.8743
51.0221,91689,8021,92.8743
52.0223,93433,1037,92.8743
53.0228,95186,2790,92.8743
54.023,97042,1803,92.8743
55.0231,98758,3519,92.8743
56.0234,100591,350,92.8743
57.0238,102539,1028,92.8743
58.0243,104370,483,92.8743
59.0249,106167,2279,92.8743
60.0254,108079,345,92.8743
61.0255,109952,791,92.8743
62.0261,111855,518,92.8743
63.0262,113716,690,92.8743
64.0267,115642,582,92.8743
65.0272,117517,1320,92.8743
66.0274,119269,3072,92.8743
67.0277,120964,4767,92.8743
68.0278,122670,243,92.8743
69.0283,124559,1496,92.8743
70.0288,126309,3246,92.8743
71.0289,128214,785,92.8743
72.0294,130064,1596,92.8743
73.0298,131911,1612,92.8743
74.0303,133647,3347,92.8743
75.0308,135481,1418,92.8743
76.0314,137364,689,92.8743
77.0318,139206,298,92.8743
78.032,141011,2103,92.8743
79.0321,142899,1219,92.8743
80.0324,144807,1161,92.8743
81.0327,146570,2924,92.8743
82.033,148440,549,92.8743
83.0332,150334,576,92.8743
84.0333,152208,145,92.8743
85.0339,154075,1514,92.8743
86.0342,155817,3256,92.8743
87.0347,157620,991,92.8743
88.0355,159613,676,92.8743
89.0359,161556,1003,92.8743
90.0363,163431,128,92.8743
91.0367,165354,509,92.8743
92.0373,167239,297,92.8743
93.0381,169052,2110,92.8743
94.0384,170782,3840,92.8743
95.039,172718,217,88.9413
96.0393,174656,556,88.9413
97.0397,176557,298,88.9413
98.0402,178495,1346,88.9413
99.0407,180250,3101,88.9413
100.041,182239,65,88.9413
101.041,184258,532,88.9413
102.041,186078,163,88.9413
103.042,188048,42,88.9413
104.042,189904,1898,88.9413
105.042,191686,294,88.9413
106.042,193473,2081,88.9413
107.043,195391,251,88.9413
108.043,197243,1546,88.9413
109.044,199064,1260,88.9413
110.044,200997,581,88.9413
111.045,202786,2370,88.9413
112.045,204681,1502,88.9413
113.046,206436,3257,88.9413
114.046,208239,1311,88.9413
