-0.1,-0.1,0.5,0,4
-0.136473,-0.117035,-0.191156,0,5
-0.108186,-0.102333,-0.162309,0,5
-0.0911434,-0.114385,-0.0835201,0,5
-0.101822,-0.0993906,-0.0983455,0,5
-0.0990081,-0.0986147,-0.0981776,0,5
-0.101576,-0.0955224,-0.115132,0,5
-0.157167,-0.145114,-0.0744388,0,5
-0.0789442,-0.11836,-0.189788,0,5
-0.123069,-0.0550748,-0.0927299,0,5
-0.0690391,-0.0799168,-0.053805,0,5
-0.09097,-0.094422,-0.094744,0,5
-0.108812,-0.141825,-0.0921286,0,5
-0.0755844,-0.107436,-0.0341499,0,5
-0.102711,-0.0996281,-0.158256,0,5
-0.0605501,-0.099195,-0.0744587,0,5
-0.0987651,-0.0980037,-0.10976,0,5
-0.0884373,-0.105122,-0.072575,0,5
-0.0950953,-0.104969,-0.123826,0,5
-0.140065,-0.0643158,-0.110282,0,5
-0.0950775,-0.100765,-0.10478,0,5
-0.080757,-0.0871167,-0.189691,0,5
-0.175209,-0.113624,-0.0620994,0,5
-0.0942644,-0.0403088,-0.0434631,0,5
-0.0835479,-0.136161,-0.0507182,0,5
-0.113544,-0.0443349,-0.0318279,0,5
-0.160403,-0.0489797,-0.111539,0,5
-0.100405,-0.101029,-0.0996915,0,5
-0.0626545,-0.115153,-0.0274137,0,5
-0.10076,-0.0999278,-0.103403,0,5
-0.102246,-0.100792,-0.10605,0,5
-0.0960471,-0.100492,-0.118243,0,5
-0.107623,-0.0868173,-0.0633891,0,5
-0.0830533,-0.0741654,-0.109503,0,5
-0.0966021,-0.113027,-0.0848152,0,5
-0.101457,-0.103153,-0.105004,0,5
-0.011641,-0.111089,-0.0760571,0,5
-0.110548,-0.0994435,-0.193929,0,5
-0.118778,-0.0612749,-0.17926,0,5
-0.0745907,-0.13203,-0.039212,0,5
-0.120899,-0.0888081,-0.19173,0,5
-0.0960649,-0.0968074,-0.0871898,0,5
-0.058282,-0.0986896,-0.106206,0,5
-0.104649,-0.0913191,-0.121305,0,5
-0.127243,-0.105407,-0.0950087,0,5
-0.0929109,-0.0953687,-0.0879053,0,5
-0.120123,-0.101806,-0.122321,0,5
-0.0421522,-0.115063,-0.0405763,0,5
-0.104562,-0.094581,-0.0975192,0,5
-0.106692,-0.104484,-0.123231,0,5
-0.1137,-0.103645,-0.0109563,0,5
-0.097238,-0.089934,0.451102,0,4
-0.133711,-0.106969,-0.240054,0,5
-0.105424,-0.0922674,-0.211208,0,5
-0.0883814,-0.104319,-0.132418,0,5
-0.0990595,-0.0893247,-0.147244,0,5
-0.0962461,-0.0885487,-0.147076,0,5
-0.0988141,-0.0854564,-0.16403,0,5
-0.154406,-0.135048,-0.123337,0,5
-0.0761822,-0.108294,-0.238686,0,5
-0.120307,-0.0450088,-0.141628,0,5
-0.0662771,-0.0698508,-0.102703,0,5
-0.088208,-0.084356,-0.143642,0,5
-0.106051,-0.131759,-0.141027,0,5
-0.0728225,-0.0973701,-0.0830482,0,5
-0.0999488,-0.0895621,-0.207154,0,5
-0.0577882,-0.089129,-0.123357,0,5
-0.0960032,-0.0879377,-0.158658,0,5
-0.0856754,-0.0950557,-0.121473,0,5
-0.0923333,-0.0949026,-0.172724,0,5
-0.137303,-0.0542498,-0.15918,0,5
-0.0923155,-0.0906992,-0.153679,0,5
-0.077995,-0.0770507,-0.238589,0,5
-0.172447,-0.103558,-0.110998,0,5
-0.0915024,-0.0302428,-0.0923614,0,5
-0.0807859,-0.126095,-0.0996166,0,5
-0.110782,-0.0342689,-0.0807262,0,5
-0.157641,-0.0389137,-0.160437,0,5
-0.0976427,-0.0909632,-0.14859,0,5
-0.0598925,-0.105087,-0.076312,0,5
-0.0979984,-0.0898618,-0.152302,0,5
-0.0994836,-0.0907262,-0.154948,0,5
-0.0932851,-0.0904258,-0.167142,0,5
-0.104861,-0.0767513,-0.112287,0,5
-0.0802913,-0.0640995,-0.158401,0,5
-0.0938402,-0.102961,-0.133713,0,5
-0.0986955,-0.093087,-0.153903,0,5
-0.00887901,-0.101023,-0.124955,0,5
-0.107787,-0.0893775,-0.242827,0,5
-0.116016,-0.0512089,-0.228158,0,5
-0.0718288,-0.121964,-0.0881103,0,5
-0.118137,-0.0787421,-0.240629,0,5
-0.0933029,-0.0867414,-0.136088,0,5
-0.05552,-0.0886236,-0.155104,0,5
-0.101887,-0.0812531,-0.170204,0,5
-0.124482,-0.0953415,-0.143907,0,5
-0.0901489,-0.0853027,-0.136804,0,5
-0.117361,-0.0917404,-0.17122,0,5
-0.0393902,-0.104997,-0.0894746,0,5
-0.1018,-0.084515,-0.146418,0,5
-0.10393,-0.0944177,-0.17213,0,5
-0.110938,-0.093579,-0.0598546,0,5
-0.1027,-0.0560713,0.487481,0,4
-0.139173,-0.0731059,-0.203674,0,5
-0.110886,-0.0584047,-0.174828,0,5
-0.0938434,-0.0704562,-0.0960387,0,5
-0.104522,-0.055462,-0.110864,0,5
-0.101708,-0.054686,-0.110696,0,5
-0.104276,-0.0515937,-0.12765,0,5
-0.159868,-0.101185,-0.0869574,0,5
-0.0816442,-0.0744312,-0.202306,0,5
-0.125769,-0.0111461,-0.105248,0,5
-0.0717391,-0.0359881,-0.0663236,0,5
-0.09367,-0.0504933,-0.107263,0,5
-0.111513,-0.0978968,-0.104647,0,5
-0.0782844,-0.0635074,-0.0466685,0,5
-0.105411,-0.0556994,-0.170775,0,5
-0.0632502,-0.0552663,-0.0869773,0,5
-0.101465,-0.054075,-0.122279,0,5
-0.0911374,-0.061193,-0.0850936,0,5
-0.0977953,-0.0610399,-0.136345,0,5
-0.142765,-0.0203871,-0.1228,0,5
-0.0977775,-0.0568365,-0.117299,0,5
-0.083457,-0.043188,-0.202209,0,5
-0.177909,-0.0696951,-0.074618,0,5
-0.0969644,0.00361991,-0.0559817,0,5
-0.0862479,-0.0922323,-0.0632369,0,5
-0.116244,-0.000406187,-0.0443465,0,5
-0.163103,-0.00505098,-0.124057,0,5
-0.103105,-0.0571005,-0.11221,0,5
-0.0653545,-0.0712245,-0.0399323,0,5
-0.10346,-0.0559991,-0.115922,0,5
-0.104946,-0.0568635,-0.118568,0,5
-0.0987471,-0.0565631,-0.130762,0,5
-0.110323,-0.0428886,-0.0759077,0,5
-0.0857533,-0.0302368,-0.122021,0,5
-0.0993022,-0.0690983,-0.0973338,0,5
-0.104158,-0.0592243,-0.117523,0,5
-0.014341,-0.0671598,-0.0885757,0,5
-0.113249,-0.0555148,-0.206448,0,5
-0.121478,-0.0173462,-0.191779,0,5
-0.0772908,-0.0881009,-0.0517306,0,5
-0.123599,-0.0448794,-0.204249,0,5
-0.0987649,-0.0528787,-0.0997084,0,5
-0.060982,-0.0547609,-0.118725,0,5
-0.107349,-0.0473904,-0.133824,0,5
-0.129944,-0.0614788,-0.107527,0,5
-0.0956109,-0.05144,-0.100424,0,5
-0.122823,-0.0578777,-0.13484,0,5
-0.0448522,-0.0711342,-0.0530949,0,5
-0.107262,-0.0506523,-0.110038,0,5
-0.109392,-0.060555,-0.13575,0,5
-0.1164,-0.0597163,-0.0234749,0,5
-0.107913,-0.0157729,0.458346,0,4
-0.144385,-0.0328076,-0.23281,0,5
-0.116099,-0.0181063,-0.203963,0,5
-0.0990559,-0.0301578,-0.125174,0,5
-0.109734,-0.0151636,-0.14,0,5
-0.106921,-0.0143876,-0.139832,0,5
-0.109489,-0.0112954,-0.156786,0,5
-0.16508,-0.0608869,-0.116093,0,5
-0.0868567,-0.0341329,-0.231442,0,5
-0.130981,0.0291523,-0.134384,0,5
-0.0769516,0.00431031,-0.095459,0,5
-0.0988825,-0.0101949,-0.136398,0,5
-0.116725,-0.0575984,-0.133783,0,5
-0.0834969,-0.023209,-0.0758039,0,5
-0.110623,-0.015401,-0.19991,0,5
-0.0684627,-0.014968,-0.116113,0,5
-0.106678,-0.0137766,-0.151414,0,5
-0.0963499,-0.0208947,-0.114229,0,5
-0.103008,-0.0207416,-0.16548,0,5
-0.147978,0.0199112,-0.151936,0,5
-0.10299,-0.0165381,-0.146434,0,5
-0.0886695,-0.00288965,-0.231345,0,5
-0.183122,-0.0293967,-0.103753,0,5
-0.102177,0.0439183,-0.0851171,0,5
-0.0914604,-0.0519339,-0.0923722,0,5
-0.121457,0.0398922,-0.0734819,0,5
-0.168316,0.0352474,-0.153193,0,5
-0.108317,-0.0168021,-0.141345,0,5
-0.070567,-0.0309261,-0.0690677,0,5
-0.108673,-0.0157008,-0.145057,0,5
-0.110158,-0.0165652,-0.147704,0,5
-0.10396,-0.0162647,-0.159897,0,5
-0.115536,-0.00259022,-0.105043,0,5
-0.0909658,0.0100616,-0.151157,0,5
-0.104515,-0.0287999,-0.126469,0,5
-0.10937,-0.0189259,-0.146658,0,5
-0.0195535,-0.0268614,-0.117711,0,5
-0.118461,-0.0152165,-0.235583,0,5
-0.12669,0.0229522,-0.220914,0,5
-0.0825033,-0.0478025,-0.080866,0,5
-0.128812,-0.00458105,-0.233384,0,5
-0.103977,-0.0125803,-0.128844,0,5
-0.0661945,-0.0144625,-0.14786,0,5
-0.112561,-0.00709199,-0.162959,0,5
-0.135156,-0.0211804,-0.136663,0,5
-0.100823,-0.0111416,-0.129559,0,5
-0.128036,-0.0175793,-0.163975,0,5
-0.0500647,-0.0308358,-0.0822303,0,5
-0.112475,-0.0103539,-0.139173,0,5
-0.114605,-0.0202566,-0.164885,0,5
-0.121612,-0.019418,-0.0526103,0,5
-0.0609173,-0.0144643,0.475368,0,4
-0.09739,-0.0314989,-0.215788,0,5
-0.0691033,-0.0167977,-0.186942,0,5
-0.0520607,-0.0288491,-0.108153,0,5
-0.0627388,-0.0138549,-0.122978,0,5
-0.0599253,-0.013079,-0.12281,0,5
-0.0624933,-0.00998672,-0.139764,0,5
-0.118085,-0.0595783,-0.0990713,0,5
-0.0398615,-0.0328242,-0.21442,0,5
-0.0839861,0.0304609,-0.117362,0,5
-0.0299563,0.00561895,-0.0784374,0,5
-0.0518872,-0.00888626,-0.119376,0,5
-0.0697298,-0.0562897,-0.116761,0,5
-0.0365017,-0.0219004,-0.0587823,0,5
-0.063628,-0.0140924,-0.182888,0,5
-0.0214674,-0.0136593,-0.0990911,0,5
-0.0596824,-0.0124679,-0.134392,0,5
-0.0493546,-0.019586,-0.0972074,0,5
-0.0560126,-0.0194329,-0.148458,0,5
-0.100982,0.0212199,-0.134914,0,5
-0.0559948,-0.0152295,-0.129413,0,5
-0.0416743,-0.001581,-0.214323,0,5
-0.136127,-0.028088,-0.0867318,0,5
-0.0551817,0.0452269,-0.0680955,0,5
-0.0444652,-0.0506253,-0.0753507,0,5
-0.0744617,0.0412008,-0.0564603,0,5
-0.12132,0.036556,-0.136171,0,5
-0.0613219,-0.0154934,-0.124324,0,5
-0.0235717,-0.0296175,-0.0520461,0,5
