3
68,25
-3,2,0
-3.27486,1.9372,0.106992
-2.95038,1.77619,0.41361
-3.47781,2.18937,0.272047
-2.6651,2.20041,-0.208177
-3.04093,2.04016,0.481446
-2.57559,1.86652,0.0399269
-3.11889,2.13088,0.0658405
-3.16246,2.46759,0.455963
-2.52109,1.65841,0.254826
-2.68974,2.47273,-0.401128
-2.69554,1.69787,0.0360757
-3.08855,2.24749,0.312265
-3.17494,2.26968,0.00163757
-3.40289,2.10458,-0.297956
-3.11107,1.56365,0.242202
-3.12962,2.48806,-0.391278
-2.5897,1.86917,0.2396
-3.02386,2.20671,0.207191
-3.06789,2.18563,0.365597
-3.31307,1.99589,0.338328
-3.21419,1.80035,-0.463799
-2.67812,2.2118,0.283692
-2.86585,1.53686,0.0533708
-3.36422,1.63397,-0.342046
-3.16217,2.0229,-0.278395
-2.88436,1.99045,-0.0465542
-3.15921,1.92765,0.0604376
-2.83474,1.76664,0.367056
-3.36217,2.17982,0.225492
-2.54945,2.19086,-0.254731
-2.92529,2.03061,0.434891
-2.45995,1.85697,-0.00662727
-3.00324,2.12133,0.0192863
-3.04681,2.45804,0.409408
-2.40544,1.64886,0.208272
-2.5741,2.46318,-0.447682
-2.5799,1.68832,-0.0104785
-2.97291,2.23794,0.265711
-3.05929,2.26013,-0.0449166
-3.28725,2.09503,-0.34451
-2.99543,1.5541,0.195647
-3.01398,2.47851,-0.437832
-2.47405,1.85962,0.193046
-2.90821,2.19716,0.160637
-2.95225,2.17608,0.319043
-3.19742,1.98634,0.291774
-3.09855,1.7908,-0.510353
-2.56248,2.20225,0.237138
-2.75021,1.52731,0.00681664
-3.24857,1.62442,-0.3886
-3.04653,2.01335,-0.324949
-2.79763,1.90345,-0.0590277
-3.07248,1.84065,0.047964
-2.74801,1.67964,0.354583
-3.27544,2.09282,0.213019
-2.46272,2.10386,-0.267205
-2.83856,1.94361,0.422418
-2.37322,1.76997,-0.0191008
-2.91651,2.03433,0.00681283
-2.96008,2.37104,0.396935
-2.31871,1.56186,0.195798
-2.48736,2.37618,-0.460156
-2.49317,1.60132,-0.022952
-2.88617,2.15094,0.253237
-2.97256,2.17313,-0.0573901
-3.20052,2.00803,-0.356983
-2.90869,1.4671,0.183174
-2.92725,2.39151,-0.450305
-2.38732,1.77262,0.180572
-2.82148,2.11017,0.148164
-2.86552,2.08908,0.30657
-3.11069,1.89934,0.279301
-3.01182,1.7038,-0.522826
-2.47574,2.11525,0.224664
-2.66348,1.44031,-0.00565688
-3.16184,1.53742,-0.401073
-2.9598,1.92635,-0.337423
-2.71625,2.00394,0.0275495
-2.99111,1.94114,0.134541
-2.66664,1.78013,0.44116
-3.19407,2.19331,0.299596
-2.38135,2.20434,-0.180627
-2.75719,2.04409,0.508995
-2.29185,1.87046,0.0674764
-2.83514,2.13481,0.09339
-2.87871,2.47153,0.483512
-2.23734,1.66234,0.282375
-2.40599,2.47667,-0.373579
-2.41179,1.70181,0.0636252
-2.8048,2.25143,0.339814
-2.89119,2.27362,0.0291871
-3.11915,2.10852,-0.270406
-2.82732,1.56759,0.269751
-2.84588,2.49199,-0.363728
-2.30595,1.87311,0.26715
-2.74011,2.21065,0.234741
-2.78415,2.18957,0.393147
-3.02932,1.99983,0.365878
-2.93045,1.80429,-0.436249
-2.39437,2.21574,0.311242
-2.58211,1.5408,0.0809203
-3.08047,1.63791,-0.314496
-2.87843,2.02684,-0.250846
-2.56301,2.05258,-0.0710349
-2.83787,1.98979,0.0359568
-2.5134,1.82877,0.342575
-3.04083,2.24195,0.201012
-2.22811,2.25299,-0.279212
-2.60395,2.09274,0.410411
-2.13861,1.9191,-0.031108
-2.6819,2.18346,-0.00519441
-2.72547,2.52017,0.384928
-2.0841,1.71099,0.183791
-2.25275,2.52531,-0.472163
-2.25855,1.75045,-0.0349592
-2.65156,2.30007,0.24123
-2.73795,2.32226,-0.0693974
-2.96591,2.15716,-0.368991
-2.67408,1.61623,0.171167
-2.69264,2.54064,-0.462313
-2.15271,1.92175,0.168565
-2.58687,2.2593,0.136156
-2.63091,2.23821,0.294563
-2.87608,2.04847,0.267293
-2.77721,1.85293,-0.534834
-2.24113,2.26438,0.212657
-2.42887,1.58944,-0.0176641
-2.92723,1.68655,-0.413081
-2.72519,2.07548,-0.34943
-2.4656,1.87631,-0.236482
-2.74046,1.81351,-0.12949
-2.41598,1.6525,0.177128
-2.94341,2.06568,0.0355647
-2.1307,2.07672,-0.444659
-2.50653,1.91647,0.244964
-2.04119,1.74283,-0.196555
-2.58449,2.00719,-0.170641
-2.62806,2.3439,0.219481
-1.98669,1.53472,0.0183441
-2.15534,2.34904,-0.63761
-2.16114,1.57418,-0.200406
-2.55415,2.1238,0.0757831
-2.64054,2.14599,-0.234844
-2.86849,1.98089,-0.534438
-2.57667,1.43996,0.00571974
-2.59522,2.36437,-0.62776
-2.0553,1.74548,0.00311817
-2.48946,2.08302,-0.0292906
-2.53349,2.06194,0.129116
-2.77867,1.8722,0.101846
-2.67979,1.67666,-0.70028
-2.14372,2.08811,0.0472102
-2.33145,1.41317,-0.183111
-2.82982,1.51028,-0.578528
-2.62777,1.89921,-0.514877
-2.37038,1.73431,-0.1712
-2.64523,1.67151,-0.064208
-2.32076,1.5105,0.24241
-2.84819,1.92368,0.100847
-2.03547,1.93472,-0.379377
-2.41131,1.77447,0.310246
-1.94597,1.60083,-0.131273
-2.48926,1.86519,-0.105359
-2.53283,2.2019,0.284763
-1.89146,1.39272,0.0836262
-2.06012,2.20704,-0.572328
-2.06592,1.43218,-0.135124
-2.45892,1.9818,0.141065
-2.54531,2.00399,-0.169562
-2.77327,1.83889,-0.469155
-2.48144,1.29796,0.0710019
-2.5,2.22237,-0.562478
-1.96007,1.60348,0.0684003
-2.39423,1.94102,0.0359915
-2.43827,1.91994,0.194398
-2.68344,1.7302,0.167129
-2.58457,1.53466,-0.634998
-2.0485,1.94611,0.112492
-2.23623,1.27117,-0.117829
-2.73459,1.36828,-0.513245
-2.53255,1.75721,-0.449595
-2.22303,1.75852,-0.213365
-2.49789,1.69572,-0.106373
-2.17342,1.53471,0.200245
-2.70085,1.94789,0.0586814
-1.88813,1.95893,-0.421542
-2.26397,1.79868,0.268081
-1.79863,1.62504,-0.173438
-2.34192,1.8894,-0.147525
-2.38549,2.22611,0.242598
-1.74412,1.41693,0.0414608
-1.91277,2.23125,-0.614493
-1.91857,1.45639,-0.177289
-2.31158,2.00601,0.0988998
-2.39797,2.0282,-0.211728
-2.62593,1.8631,-0.511321
-2.3341,1.32217,0.0288365
-2.35266,2.24658,-0.604643
-1.81273,1.62769,0.0262349
-2.24689,1.96523,-0.00617389
-2.29093,1.94415,0.152232
-2.5361,1.75441,0.124963
-2.43723,1.55887,-0.677164
-1.90115,1.97032,0.070327
-2.08889,1.29538,-0.159994
-2.58725,1.39249,-0.555411
-2.38521,1.78142,-0.49176
-2.20835,1.66337,-0.0885
-2.48321,1.60057,0.0184917
-2.15874,1.43956,0.32511
-2.68617,1.85274,0.183547
-1.87345,1.86378,-0.296677
-2.24929,1.70353,0.392946
-1.78395,1.52989,-0.0485731
-2.32724,1.79425,-0.0226595
-2.37081,2.13096,0.367463
-1.72944,1.32178,0.166326
-1.89809,2.1361,-0.489628
-1.90389,1.36124,-0.0524243
-2.2969,1.91086,0.223765
-2.38329,1.93305,-0.0868625
-2.61125,1.76795,-0.386456
-2.31942,1.22702,0.153702
-2.33798,2.15143,-0.479778
-1.79805,1.53254,0.1511
-2.23221,1.87009,0.118691
-2.27625,1.849,0.277097
-2.52142,1.65926,0.249828
-2.42255,1.46372,-0.552299
-1.88647,1.87517,0.195192
-2.07421,1.20023,-0.0351292
-2.57257,1.29734,-0.430546
-2.37053,1.68627,-0.366895
-2.09674,1.57071,-0.0113508
-2.3716,1.50791,0.0956409
-2.04712,1.3469,0.402259
-2.57455,1.76008,0.260696
-1.76184,1.77112,-0.219528
-2.13767,1.61087,0.470095
-1.67234,1.43723,0.0285761
-2.21563,1.70159,0.0544897
-2.2592,2.0383,0.444612
-1.61783,1.22912,0.243475
-1.78648,2.04344,-0.412479
-1.79228,1.26858,0.0247249
-2.18529,1.8182,0.300914
-2.27168,1.84039,-0.00971327
-2.49963,1.67529,-0.309307
-2.20781,1.13436,0.230851
-2.22636,2.05877,-0.402629
-1.68644,1.43988,0.228249
-2.1206,1.77743,0.19584
-2.16463,1.75634,0.354247
-2.40981,1.5666,0.326977
-2.31094,1.37106,-0.475149
-1.77486,1.78251,0.272341
-1.9626,1.10757,0.04202
-2.46096,1.20468,-0.353397
-2.25891,1.59361,-0.289746
-1.99181,1.43234,-0.0181866
-2.26667,1.36955,0.0888051
-1.9422,1.20853,0.395424
-2.46963,1.62171,0.25386
-1.65691,1.63275,-0.226363
-2.03275,1.4725,0.463259
-1.56741,1.29886,0.0217403
-2.1107,1.56322,0.0476539
-2.15427,1.89993,0.437776
-1.5129,1.09075,0.236639
-1.68155,1.90507,-0.419315
-1.68735,1.13021,0.0178891
-2.08036,1.67983,0.294078
-2.16675,1.70202,-0.016549
-2.3947,1.53692,-0.316142
-2.10288,0.995992,0.224015
-2.12144,1.9204,-0.409464
-1.58151,1.30151,0.221413
-2.01567,1.63906,0.189005
-2.05971,1.61797,0.347411
-2.30488,1.42823,0.320142
-2.20601,1.23269,-0.481985
-1.66993,1.64414,0.265505
-1.85767,0.969204,0.0351842
-2.35603,1.06631,-0.360232
-2.15399,1.45524,-0.296582
-1.90965,1.37869,0.113769
-2.18451,1.31589,0.220761
-1.86003,1.15488,0.527379
-2.38746,1.56806,0.385816
-1.57474,1.57909,-0.0944077
-1.95058,1.41884,0.595215
-1.48524,1.24521,0.153696
-2.02853,1.50957,0.17961
-2.0721,1.84628,0.569732
-1.43073,1.03709,0.368595
-1.59939,1.85142,-0.287359
-1.60519,1.07656,0.149845
-1.9982,1.62618,0.426034
-2.08459,1.64837,0.115407
-2.31254,1.48327,-0.184186
-2.02072,0.942338,0.355971
-2.03927,1.86674,-0.277509
-1.49934,1.24786,0.353369
-1.9335,1.5854,0.32096
-1.97754,1.56432,0.479367
-2.22272,1.37458,0.452097
-2.12384,1.17904,-0.350029
-1.58777,1.59049,0.397461
-1.7755,0.91555,0.16714
-2.27387,1.01266,-0.228277
-2.07182,1.40159,-0.164626
-1.70479,1.54875,0.303773
-1.97965,1.48595,0.410765
-1.65517,1.32494,0.717383
-2.1826,1.73812,0.575819
-1.36989,1.74916,0.0955959
-1.74572,1.58891,0.785219
-1.28039,1.41527,0.3437
-1.82368,1.67963,0.369613
-1.86725,2.01634,0.759735
-1.22588,1.20716,0.558599
-1.39453,2.02148,-0.0973553
-1.40033,1.24662,0.339849
-1.79334,1.79624,0.616038
-1.87973,1.81843,0.30541
-2.10768,1.65333,0.00581717
-1.81586,1.1124,0.545974
-1.83441,2.03681,-0.0875049
-1.29449,1.41792,0.543373
-1.72865,1.75546,0.510964
-1.77268,1.73438,0.66937
-2.01786,1.54464,0.642101
-1.91899,1.3491,-0.160026
-1.38291,1.76055,0.587465
-1.57065,1.08561,0.357144
-2.06901,1.18272,-0.0382729
-1.86696,1.57165,0.0253776
-1.4864,1.42278,0.31357
-1.76126,1.35998,0.420561
-1.43679,1.19897,0.72718
-1.96422,1.61215,0.585616
-1.1515,1.62319,0.105393
-1.52734,1.46294,0.795015
-1.062,1.2893,0.353497
-1.60529,1.55366,0.37941
-1.64886,1.89037,0.769532
-1.00749,1.08119,0.568396
-1.17614,1.89551,-0.0875584
-1.18194,1.12065,0.349645
-1.57495,1.67027,0.625835
-1.66134,1.69246,0.315207
-1.88929,1.52736,0.0156141
-1.59747,0.98643,0.555771
-1.61603,1.91084,-0.077708
-1.0761,1.29195,0.55317
-1.51026,1.62949,0.520761
-1.5543,1.60841,0.679167
-1.79947,1.41867,0.651898
-1.7006,1.22313,-0.150229
-1.16452,1.63458,0.597262
-1.35226,0.959642,0.366941
-1.85062,1.05675,-0.028476
-1.64858,1.44568,0.0351745
-1.31678,1.59296,0.285203
-1.59164,1.53017,0.392195
-1.26716,1.36915,0.698814
-1.79459,1.78234,0.55725
-0.981876,1.79337,0.0770265
-1.35771,1.63312,0.766649
-0.892375,1.45948,0.32513
-1.43567,1.72384,0.351044
-1.47924,2.06055,0.741166
-0.837867,1.25137,0.540029
-1.00652,2.06569,-0.115925
-1.01232,1.29084,0.321279
-1.40533,1.84045,0.597468
-1.49172,1.86264,0.286841
-1.71967,1.69755,-0.0127523
-1.42785,1.15661,0.527405
-1.4464,2.08102,-0.106074
-0.906477,1.46213,0.524803
-1.34064,1.79968,0.492395
-1.38467,1.77859,0.650801
-1.62985,1.58885,0.623532
-1.53098,1.39331,-0.178595
-0.9949,1.80476,0.568895
-1.18263,1.12983,0.338574
-1.681,1.22693,-0.0568424
-1.47895,1.61587,0.00680814
-1.21439,1.54622,0.341954
-1.48925,1.48342,0.448946
-1.16478,1.32241,0.755564
-1.69221,1.73559,0.614001
-0.879489,1.74663,0.133777
-1.25533,1.58638,0.8234
-0.789988,1.41274,0.381881
-1.33328,1.6771,0.407795
-1.37685,2.01381,0.797917
-0.73548,1.20463,0.59678
-0.904133,2.01895,-0.0591741
-0.909934,1.24409,0.37803
-1.30294,1.79371,0.654219
-1.38933,1.8159,0.343592
-1.61729,1.6508,0.0439983
-1.32546,1.10987,0.584156
-1.34402,2.03428,-0.0493238
-0.80409,1.41539,0.581554
-1.23825,1.75294,0.549145
-1.28229,1.73185,0.707551
-1.52746,1.54211,0.680282
-1.42859,1.34657,-0.121845
-0.892513,1.75802,0.625646
-1.08025,1.08308,0.395325
-1.57861,1.18019,-9.17558e-05
-1.37657,1.56912,0.0635588
-1.2232,1.4159,0.343069
-1.49806,1.35311,0.45006
-1.17358,1.19209,0.756679
-1.70101,1.60528,0.615115
-0.888297,1.61631,0.134892
-1.26413,1.45606,0.824514
-0.798796,1.28242,0.382996
-1.34209,1.54678,0.408909
-1.38566,1.88349,0.799031
-0.744288,1.07431,0.597895
-0.912942,1.88863,-0.0580594
-0.918742,1.11378,0.379144
-1.31175,1.66339,0.655334
-1.39814,1.68558,0.344706
-1.62609,1.52049,0.0451131
-1.33427,0.979553,0.58527
-1.35282,1.90396,-0.0482091
-0.812898,1.28507,0.582669
-1.24706,1.62262,0.55026
-1.29109,1.60153,0.708666
-1.53627,1.41179,0.681397
-1.4374,1.21625,-0.12073
