2
90,50
-3,2
-3.46961,2.36302
-3.07809,1.56181
-2.83515,2.46843
-2.54445,2.06573
-2.82809,2.45667
-2.76258,2.42512
-2.82162,2.13361
-2.82558,1.76301
-2.59236,2.37657
-2.66277,2.33946
-2.80687,2.22639
-3.27894,1.67123
-2.62518,1.65532
-3.40829,1.71649
-3.03215,1.9415
-2.7044,1.99824
-3.19548,1.71751
-2.93995,2.46937
-3.31405,2.01559
-2.9649,2.35785
-3.02774,1.77253
-2.71702,1.65064
-2.59386,1.95739
-3.08634,2.31377
-3.16603,1.75089
-2.84676,1.52709
-2.52272,2.3743
-3.30168,2.3521
-3.47038,1.79004
-3.43141,1.99747
-2.76847,2.36419
-2.50429,1.53605
-3.4183,2.05576
-3.49459,1.76765
-3.42865,2.04052
-3.3745,2.04361
-2.68696,2.40848
-2.80575,2.21918
-3.13413,1.60791
-2.96705,2.19984
-3.1412,1.68619
-2.77307,1.83607
-3.43951,2.42525
-3.31183,1.59011
-3.28472,1.75676
-2.91242,2.44682
-3.37906,2.08329
-2.51714,1.70264
-3.36095,2.48828
-3.02971,1.7104
-2.87551,2.08405
-3.34512,2.44707
-2.9536,1.64586
-2.71066,2.55248
-2.41996,2.14978
-2.7036,2.54072
-2.63809,2.50917
-2.69712,2.21766
-2.70109,1.84706
-2.46787,2.46062
-2.53828,2.42351
-2.68238,2.31044
-3.15445,1.75528
-2.50069,1.73937
-3.28379,1.80054
-2.90766,2.02554
-2.57991,2.08229
-3.07099,1.80156
-2.81546,2.55342
-3.18956,2.09964
-2.84041,2.4419
-2.90325,1.85657
-2.59253,1.73469
-2.46937,2.04144
-2.96185,2.39782
-3.04154,1.83494
-2.72227,1.61114
-2.39823,2.45834
-3.17719,2.43615
-3.34589,1.87408
-3.30692,2.08152
-2.64398,2.44824
-2.3798,1.6201
-3.29381,2.13981
-3.3701,1.85169
-3.30416,2.12456
-3.25001,2.12766
-2.56247,2.49252
-2.68126,2.30323
-3.00964,1.69196
-2.84256,2.28389
-3.01671,1.77024
-2.64858,1.92012
-3.31502,2.5093
-3.18734,1.67416
-3.16023,1.8408
-2.78793,2.53086
-3.25457,2.16734
-2.39265,1.78669
-3.23646,2.57233
-2.90522,1.79445
-2.76025,1.95974
-3.22987,2.32276
-2.83834,1.52154
-2.5954,2.42817
-2.30471,2.02547
-2.58835,2.41641
-2.52283,2.38486
-2.58187,2.09335
-2.58584,1.72275
-2.35262,2.33631
-2.42302,2.2992
-2.56713,2.18613
-3.0392,1.63097
-2.38543,1.61506
-3.16854,1.67623
-2.7924,1.90123
-2.46465,1.95798
-2.95574,1.67725
-2.70021,2.4291
-3.07431,1.97533
-2.72515,2.31759
-2.78799,1.73226
-2.47728,1.61038
-2.35412,1.91713
-2.8466,2.27351
-2.92629,1.71063
-2.60702,1.48683
-2.28298,2.33403
-3.06193,2.31183
-3.23063,1.74977
-3.19167,1.95721
